cancer_type,target_gene,n_cells,mean_delta_auc,frac_sensitising
Esophageal Carcinoma,AREG,3,3.873069302547568e-05,0.2777777777777778
Esophageal Carcinoma,FHL1,3,3.8504969173421465e-05,0.2839506172839506
Esophageal Carcinoma,NID1,3,3.785640001296997e-05,0.40740740740740744
Esophageal Carcinoma,TNFSF10,3,3.7604739191010594e-05,0.49382716049382713
Esophageal Carcinoma,TP53I11,3,3.711805463050647e-05,0.3209876543209877
Esophageal Carcinoma,MT1L,3,3.68281277284647e-05,0.043209876543209874
Esophageal Carcinoma,RAB25,3,3.665115248926062e-05,0.22839506172839508
Esophageal Carcinoma,COL17A1,3,3.601665715298926e-05,0.05555555555555555
Esophageal Carcinoma,QPCT,3,3.5685705370269716e-05,0.14814814814814814
Esophageal Carcinoma,PDZK1IP1,3,3.51225880876882e-05,0.043209876543209874
Esophageal Carcinoma,IL18,3,3.4435111350224666e-05,0.23456790123456792
Esophageal Carcinoma,COL12A1,3,3.40024222775052e-05,0.3209876543209877
Esophageal Carcinoma,NRP2,3,3.386500551035473e-05,0.345679012345679
Esophageal Carcinoma,LYZ,3,3.3457797447529934e-05,0.037037037037037035
Esophageal Carcinoma,FGFR1,3,3.245288932400096e-05,0.1851851851851852
Esophageal Carcinoma,VIM,3,3.244930303480942e-05,0.35802469135802467
Esophageal Carcinoma,CDA,3,3.198948009715726e-05,0.1419753086419753
Esophageal Carcinoma,BEX4,3,3.135020475989828e-05,0.38271604938271603
Esophageal Carcinoma,LAMA3,3,3.0467539545497857e-05,0.12962962962962962
Esophageal Carcinoma,MSLN,3,3.0116718941523384e-05,0.06172839506172839
Esophageal Carcinoma,GAS6,3,2.9844634203376092e-05,0.2037037037037037
Esophageal Carcinoma,CLDN1,3,2.9168747346375312e-05,0.1851851851851852
Esophageal Carcinoma,ALDH1A1,3,2.907621334694947e-05,0.2716049382716049
Esophageal Carcinoma,CAVIN3,3,2.8399221870737772e-05,0.19753086419753085
Esophageal Carcinoma,TRIM29,3,2.7929007425579282e-05,0.1728395061728395
Esophageal Carcinoma,SNCA,3,2.7729772909879102e-05,0.20987654320987656
Esophageal Carcinoma,UGT1A6,3,2.750220786159237e-05,0.05555555555555555
Esophageal Carcinoma,AMIGO2,3,2.7025923676167924e-05,0.2716049382716049
Esophageal Carcinoma,GSTM3,3,2.6691843534839183e-05,0.2716049382716049
Esophageal Carcinoma,COL3A1,3,2.5550891981159413e-05,0.08024691358024691
Esophageal Carcinoma,PCSK1N,3,2.1983627751372598e-05,0.1604938271604938
Esophageal Carcinoma,NREP,3,2.1621400643804616e-05,0.17901234567901234
Esophageal Carcinoma,PXDN,3,2.143596551225831e-05,0.4012345679012346
Esophageal Carcinoma,MMP2,3,2.1217046802727662e-05,0.21604938271604937
Esophageal Carcinoma,FBLN1,3,2.0888668586849235e-05,0.1419753086419753
Esophageal Carcinoma,ITGA5,3,1.9760962459258735e-05,0.20370370370370372
Esophageal Carcinoma,RAB34,3,1.752026946633123e-05,0.25925925925925924
Esophageal Carcinoma,BMP7,3,1.6906747381047655e-05,0.23456790123456792
Esophageal Carcinoma,FSCN1,3,1.5932836049614707e-05,0.3209876543209877
Esophageal Carcinoma,PLAT,3,1.5386000692766782e-05,0.12962962962962962
Esophageal Carcinoma,S100A9,3,1.4677644079104843e-05,0.17901234567901234
Esophageal Carcinoma,APLP1,3,1.4212028569697091e-05,0.15432098765432098
Esophageal Carcinoma,KRT6A,3,1.353430131227166e-05,0.0
Esophageal Carcinoma,SLC38A5,3,1.3354935314661512e-05,0.29012345679012347
Esophageal Carcinoma,MIR205HG,3,9.036174598501626e-06,0.0
Esophageal Carcinoma,ITGA4,3,8.985216188269382e-06,0.15432098765432098
Esophageal Carcinoma,RAMP1,3,8.2316958772329e-06,0.19135802469135801
Esophageal Carcinoma,LAPTM5,3,7.583678780065384e-06,0.006172839506172839
Esophageal Carcinoma,KRT5,3,6.310089550728056e-06,0.006172839506172839
Esophageal Carcinoma,IGFBP7,3,3.533600344477842e-06,0.24074074074074073
Esophageal Carcinoma,SERPINA1,3,3.261882739025168e-06,0.006172839506172839
Esophageal Carcinoma,MEST,3,3.24238499160856e-06,0.32716049382716045
Esophageal Carcinoma,JCHAIN,3,2.9311134615757814e-06,0.006172839506172839
Esophageal Carcinoma,CPA4,3,2.262584530399181e-06,0.037037037037037035
Esophageal Carcinoma,VCAN,3,1.3569251677836291e-06,0.06172839506172839
Esophageal Carcinoma,TNC,3,-9.005076814598093e-07,0.05555555555555555
Esophageal Carcinoma,IGFBP5,3,-4.152549081481993e-06,0.018518518518518517
Esophageal Carcinoma,MFNG,3,-6.86134077435933e-06,0.012345679012345678
Esophageal Carcinoma,CPE,3,-7.521315031529714e-06,0.12962962962962962
Esophageal Carcinoma,IL2RG,3,-9.476586152838232e-06,0.0
Esophageal Carcinoma,CD48,3,-9.757776827730899e-06,0.0
Esophageal Carcinoma,GABRE,3,-1.0669781962254396e-05,0.16666666666666666
Esophageal Carcinoma,LOXL1,3,-1.107331064531536e-05,0.06790123456790123
Esophageal Carcinoma,PLTP,3,-1.1767686373787e-05,0.19135802469135801
Esophageal Carcinoma,GJA1,3,-1.487540612288285e-05,0.1111111111111111
Esophageal Carcinoma,KIF1A,3,-1.5513764083152637e-05,0.012345679012345678
Esophageal Carcinoma,SCG2,3,-1.6075042367447168e-05,0.11728395061728396
Esophageal Carcinoma,SELENBP1,3,-1.6519500907937374e-05,0.018518518518518517
Esophageal Carcinoma,CHGA,3,-1.751236031092655e-05,0.0
Esophageal Carcinoma,CNN3,3,-1.896982212201692e-05,0.1728395061728395
Esophageal Carcinoma,MZB1,3,-1.987170981010422e-05,0.006172839506172839
Esophageal Carcinoma,COL1A2,3,-2.0294277116287656e-05,0.018518518518518517
Esophageal Carcinoma,MAGEA4,3,-2.0294645594276517e-05,0.012345679012345678
Esophageal Carcinoma,PRAME,3,-2.046223769032925e-05,0.08024691358024691
Esophageal Carcinoma,BGN,3,-2.1092408132972196e-05,0.018518518518518517
Esophageal Carcinoma,GTSF1,3,-2.2528348078291554e-05,0.0
Esophageal Carcinoma,CD79A,3,-2.3251329973087802e-05,0.0
Esophageal Carcinoma,COL5A2,3,-2.4227080302807735e-05,0.024691358024691357
Esophageal Carcinoma,IGLC2,3,-2.580200392306627e-05,0.0
Esophageal Carcinoma,MMP1,3,-2.7891294346697276e-05,0.012345679012345678
Esophageal Carcinoma,PTPN7,3,-2.9026542582262966e-05,0.0
Esophageal Carcinoma,CDKN2A,3,-3.0859200099560745e-05,0.17901234567901234
Esophageal Carcinoma,IGHM,3,-3.134266141084178e-05,0.006172839506172839
Esophageal Carcinoma,SLFN11,3,-3.2583319807599764e-05,0.24691358024691357
Esophageal Carcinoma,COL6A1,3,-3.429309193355342e-05,0.08641975308641975
Esophageal Carcinoma,CSTA,3,-3.514540064012787e-05,0.0
Esophageal Carcinoma,TESC,3,-3.9294363280835874e-05,0.06790123456790123
Esophageal Carcinoma,TFF3,3,-4.0347744895067685e-05,0.0
Esophageal Carcinoma,EDIL3,3,-4.0529595689046495e-05,0.024691358024691357
Esophageal Carcinoma,SRGN,3,-4.157653893344104e-05,0.018518518518518517
Esophageal Carcinoma,MAGED4B,3,-4.191788442161245e-05,0.15432098765432098
Esophageal Carcinoma,FBN1,3,-4.4077266162882246e-05,0.018518518518518517
Esophageal Carcinoma,ANPEP,3,-4.563728907669429e-05,0.018518518518518517
Esophageal Carcinoma,GMFG,3,-4.583376577708501e-05,0.0
Esophageal Carcinoma,MAGEA12,3,-4.615404759533703e-05,0.037037037037037035
Esophageal Carcinoma,COL6A2,3,-4.851266263964741e-05,0.024691358024691357
Esophageal Carcinoma,CORO1A,3,-4.8624511691741645e-05,0.0
Esophageal Carcinoma,KRT14,3,-4.957248590168698e-05,0.0
Esophageal Carcinoma,GPNMB,3,-4.976307294176271e-05,0.14814814814814814
Esophageal Carcinoma,CSAG1,3,-5.050509510814057e-05,0.04938271604938271
Esophageal Carcinoma,IL1B,3,-5.057546150055714e-05,0.05555555555555555
Esophageal Carcinoma,CRMP1,3,-5.107685774419224e-05,0.006172839506172839
Esophageal Carcinoma,CD53,3,-5.1125425670761615e-05,0.0
Esophageal Carcinoma,SPOCK1,3,-5.1829182363386885e-05,0.006172839506172839
Esophageal Carcinoma,MEG3,3,-5.184721006420053e-05,0.0
Esophageal Carcinoma,CD79B,3,-5.21749449641599e-05,0.0
Esophageal Carcinoma,TRBC2,3,-5.252355670866867e-05,0.0
Esophageal Carcinoma,MFAP2,3,-5.3407509464401905e-05,0.030864197530864196
Esophageal Carcinoma,CAPG,3,-5.517127283383161e-05,0.2839506172839506
Esophageal Carcinoma,GYPC,3,-5.5752052351939106e-05,0.0
Esophageal Carcinoma,FLNC,3,-5.616449925582856e-05,0.012345679012345678
Esophageal Carcinoma,OLFM1,3,-6.008028685755562e-05,0.012345679012345678
Esophageal Carcinoma,NRN1,3,-6.0266918202008433e-05,0.024691358024691357
Esophageal Carcinoma,RGS4,3,-6.103276670425354e-05,0.037037037037037035
Esophageal Carcinoma,FXYD6,3,-6.161464686253264e-05,0.012345679012345678
Esophageal Carcinoma,MACROH2A2,3,-6.236531286655615e-05,0.2716049382716049
Esophageal Carcinoma,POU2AF1,3,-6.238950542562331e-05,0.0
Esophageal Carcinoma,LUM,3,-6.256096094148234e-05,0.0
Esophageal Carcinoma,VAMP8,3,-6.429299105548125e-05,0.11728395061728396
Esophageal Carcinoma,RNVU1-7,3,-6.458310417656321e-05,0.024691358024691357
Esophageal Carcinoma,IKZF1,3,-6.475511205887112e-05,0.0
Esophageal Carcinoma,PTPRC,3,-6.491617205028888e-05,0.0
Esophageal Carcinoma,PIM1,3,-6.553567436640151e-05,0.2654320987654321
Esophageal Carcinoma,PLIN2,3,-6.680981884225427e-05,0.17901234567901234
Esophageal Carcinoma,THY1,3,-6.681956589697317e-05,0.0
Esophageal Carcinoma,MAGEA2,3,-6.906642374815419e-05,0.0
Esophageal Carcinoma,TRIM22,3,-7.033955078365277e-05,0.06172839506172839
Esophageal Carcinoma,MAP1B,3,-7.084674507495947e-05,0.0
Esophageal Carcinoma,SPARC,3,-7.08515250759471e-05,0.018518518518518517
Esophageal Carcinoma,SPP1,3,-7.303611103755732e-05,0.0
Esophageal Carcinoma,MAGEA3,3,-7.674383232370019e-05,0.0
Esophageal Carcinoma,TIMP3,3,-7.808245527485269e-05,0.043209876543209874
Esophageal Carcinoma,IRAG2,3,-7.915570434609738e-05,0.0
Esophageal Carcinoma,EEF1A2,3,-8.197607227581709e-05,0.037037037037037035
Esophageal Carcinoma,EPB41L3,3,-8.270383599059035e-05,0.012345679012345678
Esophageal Carcinoma,IFI16,3,-8.300480355198185e-05,0.19135802469135801
Esophageal Carcinoma,XAGE1B,3,-8.495556539855897e-05,0.0
Esophageal Carcinoma,LOX,3,-8.843673640512861e-05,0.0
Esophageal Carcinoma,LSP1,3,-8.946859452407807e-05,0.006172839506172839
Esophageal Carcinoma,HCLS1,3,-8.980046792809541e-05,0.006172839506172839
Esophageal Carcinoma,BEX1,3,-9.014494207804091e-05,0.0
Esophageal Carcinoma,XAGE1A,3,-9.038455997748922e-05,0.006172839506172839
Esophageal Carcinoma,CD52,3,-9.045428062866752e-05,0.0
Esophageal Carcinoma,INPP5D,3,-9.140123681087668e-05,0.0
Esophageal Carcinoma,NCAM1,3,-9.231168102511826e-05,0.0
Esophageal Carcinoma,MMP14,3,-9.271355035404365e-05,0.11728395061728396
Esophageal Carcinoma,CLEC11A,3,-9.3314473360806e-05,0.006172839506172839
Esophageal Carcinoma,MGP,3,-9.350717906878951e-05,0.006172839506172839
Esophageal Carcinoma,RPL36A-HNRNPH2,3,-9.359106479678303e-05,0.0
Esophageal Carcinoma,SDC2,3,-9.425536093961757e-05,0.018518518518518517
Esophageal Carcinoma,MAPK3,3,-9.43059579488666e-05,0.40740740740740744
Esophageal Carcinoma,IGKC,3,-9.495369279951167e-05,0.012345679012345678
Esophageal Carcinoma,CDH11,3,-9.71423238903905e-05,0.006172839506172839
Esophageal Carcinoma,CD24,3,-9.810170013224706e-05,0.19135802469135801
Esophageal Carcinoma,COL1A1,3,-9.833009607973509e-05,0.012345679012345678
Esophageal Carcinoma,HLA-DPB1,3,-0.00010339566263913487,0.006172839506172839
Esophageal Carcinoma,ALK,3,-0.00010690773827567075,0.0
Esophageal Carcinoma,SFRP1,3,-0.00010745282391629492,0.006172839506172839
Esophageal Carcinoma,DDX3Y,3,-0.00010879687215492595,0.006172839506172839
Esophageal Carcinoma,SLC2A3,3,-0.0001090958139684517,0.04938271604938271
Esophageal Carcinoma,NCKAP1L,3,-0.00011056339523444574,0.0
Esophageal Carcinoma,TMSB15A,3,-0.00011072574731466982,0.006172839506172839
Esophageal Carcinoma,RPS4Y1,3,-0.00011233672254699438,0.024691358024691357
Esophageal Carcinoma,PTPRCAP,3,-0.00011546873186792557,0.0
Esophageal Carcinoma,MAGEA6,3,-0.00011611352480637531,0.0
Esophageal Carcinoma,HLA-DRA,3,-0.00011775946040870622,0.006172839506172839
Esophageal Carcinoma,ARHGDIB,3,-0.00011998341142316349,0.0
Esophageal Carcinoma,NUPR1,3,-0.00012393590138041569,0.037037037037037035
Esophageal Carcinoma,BST2,3,-0.00012491717522304194,0.07407407407407407
Esophageal Carcinoma,SERPINB2,3,-0.00012801753230936205,0.0
Esophageal Carcinoma,AEBP1,3,-0.0001298775108201274,0.0
Esophageal Carcinoma,GSTM1,3,-0.00013029796112581002,0.0
Esophageal Carcinoma,BCL2,3,-0.00013301512323475131,0.018518518518518517
Esophageal Carcinoma,CD37,3,-0.00013502291646242762,0.0
Esophageal Carcinoma,CRYAB,3,-0.00013584110274678096,0.006172839506172839
Esophageal Carcinoma,ARHGAP4,3,-0.0001375877545797266,0.012345679012345678
Esophageal Carcinoma,S100A4,3,-0.0001397329760948196,0.1358024691358025
Esophageal Carcinoma,KCNMA1,3,-0.00014225696941139176,0.006172839506172839
Esophageal Carcinoma,UCHL1,3,-0.00014742270407926603,0.0
Esophageal Carcinoma,CD74,3,-0.00014817125823659202,0.0
Esophageal Carcinoma,TXLNGY,3,-0.00014830592529809414,0.0
Esophageal Carcinoma,SNRPN,3,-0.00015089017203232893,0.012345679012345678
Esophageal Carcinoma,HLA-DRB1,3,-0.00015211510374986878,0.012345679012345678
Esophageal Carcinoma,EIF1AY,3,-0.00015377143305765154,0.0
Esophageal Carcinoma,TUBB2B,3,-0.00015445991751524465,0.037037037037037035
Esophageal Carcinoma,LDOC1,3,-0.00015661046927561983,0.006172839506172839
Esophageal Carcinoma,MME,3,-0.00015848874924510406,0.0
Esophageal Carcinoma,QPRT,3,-0.0001602075329477278,0.09876543209876543
Esophageal Carcinoma,CXCR4,3,-0.0001631447181959326,0.0
Esophageal Carcinoma,MSN,3,-0.00016852606010312834,0.06790123456790123
Esophageal Carcinoma,ASS1,3,-0.00017009399865249483,0.030864197530864196
Esophageal Carcinoma,DYRK1B,3,-0.00018705409578008889,0.09876543209876543
Esophageal Carcinoma,CDK1,3,-0.00018867868736075857,0.2654320987654321
Esophageal Carcinoma,HLA-DPA1,3,-0.00018894561799243093,0.006172839506172839
Esophageal Carcinoma,ROCK1,3,-0.0001910860495020946,0.30864197530864196
Esophageal Carcinoma,H2AJ,3,-0.00019577126871202685,0.07407407407407407
Esophageal Carcinoma,TUBA1A,3,-0.0001966561443017175,0.006172839506172839
Esophageal Carcinoma,TUBA1B-AS1,3,-0.0001993843397940509,0.0
Esophageal Carcinoma,TUSC3,3,-0.00019966148829553276,0.006172839506172839
Esophageal Carcinoma,LCP1,3,-0.00020265174680389464,0.0
Esophageal Carcinoma,CADM1,3,-0.00022006439394317567,0.018518518518518517
Esophageal Carcinoma,JAK2,3,-0.00022361031490921354,0.05555555555555555
Esophageal Carcinoma,MAP2K2,3,-0.00024270819267258048,0.5
Esophageal Carcinoma,MTOR,3,-0.0002624085209390614,0.1419753086419753
Esophageal Carcinoma,BCAT1,3,-0.0002640235616127029,0.0
Esophageal Carcinoma,MAPK1,3,-0.0002646287903189659,0.2962962962962963
Esophageal Carcinoma,CBS,3,-0.00028317715623416007,0.0
Esophageal Carcinoma,SLC43A3,3,-0.0002848206107349445,0.006172839506172839
Esophageal Carcinoma,CRIP1,3,-0.000365053516967843,0.0
Esophageal Carcinoma,MDM2,3,-0.0003831605426967144,0.25925925925925924
Esophageal Carcinoma,FABP5,3,-0.0004142885251591603,0.05555555555555555
Esophageal Carcinoma,BRD4,3,-0.0005184386294179907,0.030864197530864196
Esophageal Carcinoma,PARP2,3,-0.0006944520670610169,0.04938271604938271
Esophageal Carcinoma,JAK1,3,-0.0007608965000448128,0.024691358024691357
Esophageal Carcinoma,MCL1,3,-0.000767819855051736,0.07407407407407407
Esophageal Carcinoma,WEE1,3,-0.0008760687827210253,0.13580246913580246
Esophageal Carcinoma,PARP1,3,-0.001175001709877203,0.0
Esophageal Carcinoma,HDAC3,3,-0.0011837455094791949,0.15432098765432098
Esophageal Squamous Cell Carcinoma,MAP2K1,4,0.0009847697438090108,0.9227430555555556
Esophageal Squamous Cell Carcinoma,MAP2K2,4,0.0008206398051697761,0.7829861111111112
Esophageal Squamous Cell Carcinoma,ANXA2,4,0.0008089293696684763,1.0
Esophageal Squamous Cell Carcinoma,MT2A,4,0.0006068814036552794,1.0
Esophageal Squamous Cell Carcinoma,HLA-C,4,0.0005659265480062459,0.9088541666666667
Esophageal Squamous Cell Carcinoma,AHNAK,4,0.000531429352122359,0.9907407407407407
Esophageal Squamous Cell Carcinoma,CTSZ,4,0.000526582298334688,0.9907407407407407
Esophageal Squamous Cell Carcinoma,PLS3,4,0.0005065766963525675,0.9953703703703703
Esophageal Squamous Cell Carcinoma,FAT1,4,0.0005059799696027767,0.9814814814814815
Esophageal Squamous Cell Carcinoma,APP,4,0.0004896713653579354,0.9626736111111112
Esophageal Squamous Cell Carcinoma,ANXA1,4,0.0004872181743849069,1.0
Esophageal Squamous Cell Carcinoma,BRD2,4,0.0004378369303594809,0.6927083333333333
Esophageal Squamous Cell Carcinoma,KRT18,4,0.000437262948253192,1.0
Esophageal Squamous Cell Carcinoma,NQO1,4,0.0004303688810978201,0.8333333333333333
Esophageal Squamous Cell Carcinoma,FXYD5,4,0.00039814326555642765,0.7468171296296297
Esophageal Squamous Cell Carcinoma,IER3,4,0.00038869982745382003,0.9259259259259259
Esophageal Squamous Cell Carcinoma,PLPP2,4,0.0003837666299659759,1.0
Esophageal Squamous Cell Carcinoma,LGALS3BP,4,0.0003819011963059893,0.806712962962963
Esophageal Squamous Cell Carcinoma,PLAAT3,4,0.00038039944774936885,0.9114583333333334
Esophageal Squamous Cell Carcinoma,CRIM1,4,0.00036214336796547286,1.0
Esophageal Squamous Cell Carcinoma,F3,4,0.0003599361007218249,0.9953703703703703
Esophageal Squamous Cell Carcinoma,MDK,4,0.00035480154110700823,0.9212962962962963
Esophageal Squamous Cell Carcinoma,KRT8,4,0.0003531559996190481,1.0
Esophageal Squamous Cell Carcinoma,EGFR,4,0.0003513435513013974,0.9875578703703703
Esophageal Squamous Cell Carcinoma,IGFBP6,4,0.00035050555743509904,0.9736689814814815
Esophageal Squamous Cell Carcinoma,ITGB5,4,0.00035010790452361107,0.9673032407407407
Esophageal Squamous Cell Carcinoma,LAMB1,4,0.00034788918208050745,0.7407407407407407
Esophageal Squamous Cell Carcinoma,ID1,4,0.00034769186459016055,0.9565972222222222
Esophageal Squamous Cell Carcinoma,BCAM,4,0.0003472694006632082,0.9953703703703703
Esophageal Squamous Cell Carcinoma,PLK2,4,0.00034494870487833396,0.962962962962963
Esophageal Squamous Cell Carcinoma,SDC4,4,0.00034420913289068267,0.986111111111111
Esophageal Squamous Cell Carcinoma,LAMB2,4,0.0003331816515128594,0.9768518518518519
Esophageal Squamous Cell Carcinoma,S100A10,4,0.0003315119647595566,0.9241898148148149
Esophageal Squamous Cell Carcinoma,AMOTL2,4,0.00033094323953264393,0.9861111111111112
Esophageal Squamous Cell Carcinoma,MYEOV,4,0.00031954223959473893,0.9412615740740741
Esophageal Squamous Cell Carcinoma,TNFRSF12A,4,0.00031459896490559913,0.9675925925925926
Esophageal Squamous Cell Carcinoma,BEX3,4,0.0003103914987150347,0.8718171296296297
Esophageal Squamous Cell Carcinoma,PTGR1,4,0.00030664393852930516,0.9024884259259259
Esophageal Squamous Cell Carcinoma,LGALS1,4,0.0003061082898057066,0.8961226851851851
Esophageal Squamous Cell Carcinoma,COL4A2,4,0.00030261972278822213,0.962962962962963
Esophageal Squamous Cell Carcinoma,LSR,4,0.0003015025649801828,0.9314236111111112
Esophageal Squamous Cell Carcinoma,ITGA3,4,0.00030104814504738897,0.9398148148148149
Esophageal Squamous Cell Carcinoma,FAM20C,4,0.0003007832528965082,0.8810763888888888
Esophageal Squamous Cell Carcinoma,TPM1,4,0.00029672064920305274,0.8810763888888888
Esophageal Squamous Cell Carcinoma,RBP1,4,0.0002938984544016421,0.9534143518518519
Esophageal Squamous Cell Carcinoma,FOS,4,0.00029300409369170666,0.8333333333333333
Esophageal Squamous Cell Carcinoma,PHLDA1,4,0.00029202746009104885,0.9366319444444444
Esophageal Squamous Cell Carcinoma,GSTP1,4,0.00028664377532550134,0.6987847222222222
Esophageal Squamous Cell Carcinoma,PHLDA2,4,0.00028129180645919405,0.9320023148148148
Esophageal Squamous Cell Carcinoma,IFITM3,4,0.00028118377304053865,0.8472222222222222
Esophageal Squamous Cell Carcinoma,CCN1,4,0.00027957738348050043,0.9814814814814815
Esophageal Squamous Cell Carcinoma,TPM2,4,0.00027877749380422756,0.9256365740740741
Esophageal Squamous Cell Carcinoma,DCBLD2,4,0.0002786911645671353,0.8564814814814815
Esophageal Squamous Cell Carcinoma,PIK3CB,4,0.0002779408287096885,0.654224537037037
Esophageal Squamous Cell Carcinoma,PMEPA1,4,0.00027620587388810236,0.7945601851851851
Esophageal Squamous Cell Carcinoma,CAV1,4,0.00026561431877780706,0.9398148148148148
Esophageal Squamous Cell Carcinoma,ANTXR1,4,0.00026081699252245016,0.9227430555555556
Esophageal Squamous Cell Carcinoma,MET,4,0.0002604008241178235,0.8842592592592593
Esophageal Squamous Cell Carcinoma,CAVIN1,4,0.00026021159555966733,0.7731481481481481
Esophageal Squamous Cell Carcinoma,CTSH,4,0.00025368661954416893,0.8333333333333333
Esophageal Squamous Cell Carcinoma,KIRREL1,4,0.0002535227004045737,0.7731481481481481
